Employee_ID,Employee_Name,Age,Gender,Department,Job_Role,Education_Level,Monthly_Income,Experience_Years,Work_Location,Distance_From_Home_KM,Overtime,Work_Life_Balance,Job_Satisfaction,Environment_Satisfaction,Relationship_With_Manager,Training_Hours_Last_Year,Years_Since_Last_Promotion,Salary_Hike_Percent,Projects_Handled,Absenteeism_Days,Stress_Level,Performance_Rating,Attrition,Attrition_Reason,Joining_Date,Email,Phone_Number,Attrition_Risk_Score
EMP01571,Rohan Doshi,56,Female,Operations,Supply Chain Analyst,Diploma,26260,29,Chennai,37,No,4,2,4,1,53,5,13,3,14,2,3,No,Not Provided,09-12-2016,indranilkarnik@gmail.com,3488097660,8
EMP01572,Piya Dave,43,Female,IT,Software Engineer,MBA,129890,13,Bangalore,21,Yes,1,4,4,2,17,2,18,5,24,2,5,No,Not Provided,22-09-2024,kgola@butala-barad.com,447111868,7
EMP01573,Anvi Sidhu,53,Other,Sales,Sales Executive,Masters,116293,31,Delhi,15,No,4,2,3,3,78,4,17,7,13,3,5,No,Not Provided,05-03-2022,mahajankaira@yahoo.com,8648628847,3
EMP01574,Abram Keer,38,Male,Customer Support,Customer Success Manager,Masters,111270,18,Chennai,5,No,2,3,3,3,50,7,17,7,15,4,3,No,Not Provided,03-08-2023,zde@hotmail.com,746351401,8
EMP01575,Yashvi Seth,47,Female,Marketing,Content Strategist,Diploma,142398,22,Pune,18,No,4,2,3,3,3,4,18,1,24,5,2,No,Not Provided,15-05-2024,kapoorhunar@zacharia-kaur.net,7906017986,6
EMP01576,Ivana Toor,32,Female,Sales,Sales Manager,Bachelors,111762,9,Bangalore,27,Yes,2,2,1,2,8,3,3,1,8,4,1,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",04-07-2016,renee77@kant.net,1589882760,18
EMP01577,Siya Balan,55,Female,HR,HR Manager,Diploma,159885,33,Chennai,35,No,4,5,4,3,43,2,22,10,19,2,5,No,Not Provided,12-09-2021,ykapoor@bajaj.com,2960093685,3
EMP01578,Anika Kuruvilla,60,Male,Customer Support,Support Executive,MBA,125065,36,Hyderabad,19,No,4,3,2,5,4,1,1,6,18,2,1,No,Not Provided,12-05-2022,jbarman@yahoo.com,6390849086,4
EMP01579,Sana Salvi,40,Female,Operations,Operations Executive,MBA,134843,17,Delhi,39,No,3,5,4,5,18,0,17,14,9,4,1,No,Not Provided,22-03-2024,vedikarama@hotmail.com,9044496044,6
EMP01580,Vivaan Varkey,34,Other,HR,Recruiter,Masters,82072,13,Bangalore,20,No,2,4,1,4,9,8,4,12,7,2,4,No,Not Provided,06-08-2016,kabirdyal@krishna-sood.com,7392954629,11
EMP01581,Ojas Deol,28,Male,Sales,Sales Manager,Masters,106070,4,Delhi,21,Yes,1,3,5,1,7,3,19,15,15,1,3,No,Not Provided,09-01-2023,manjari17@gmail.com,6720494693,9
EMP01582,Dishani Iyengar,24,Other,Operations,Operations Executive,Diploma,44639,0,Kolkata,20,No,5,5,1,5,65,1,14,1,9,3,4,No,Not Provided,24-02-2020,shaangarde@raja-sanghvi.com,1477374802,2
EMP01583,Farhan Guha,40,Other,Customer Support,Support Executive,Masters,163224,17,Pune,9,Yes,2,3,2,4,70,2,15,10,18,1,3,No,Not Provided,20-04-2025,rde@swaminathan-sahota.com,7152173507,9
EMP01584,Samar Subramanian,21,Male,IT,Data Analyst,MBA,164782,0,Delhi,30,Yes,1,2,1,3,12,10,15,6,0,2,2,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",15-05-2021,reyanshranganathan@sathe.com,4875600531,13
EMP01585,Not Available,57,Other,Customer Support,Customer Success Manager,Masters,77835,27,Noida,17,Yes,1,1,2,3,14,6,3,15,6,5,1,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",18-08-2022,samairabalan@goswami.com,9031938281,19
EMP01586,Samar Rattan,40,Other,Marketing,Marketing Manager,MBA,49039,12,Noida,38,Yes,4,4,5,3,54,6,1,13,5,4,5,No,Not Provided,15-03-2026,fjohal@kar-varughese.info,2869646505,12
EMP01587,Darshit Dalal,54,Other,Sales,Business Development Associate,Masters,72152,32,Mumbai,18,No,4,2,3,5,10,3,16,3,3,1,5,No,Not Provided,04-02-2024,raunakhegde@hotmail.com,668451688,3
EMP01588,Vihaan Khurana,35,Female,IT,Software Engineer,Diploma,129900,7,Delhi,31,Yes,4,3,4,4,0,4,23,2,19,4,5,No,Not Provided,19-02-2019,ojastandon@gmail.com,9481102451,6
EMP01589,Heer Sami,60,Other,IT,System Admin,Bachelors,50274,38,Noida,3,Yes,4,3,5,1,2,10,23,6,11,2,4,No,Not Provided,14-12-2016,samihaiyer@deep-cheema.biz,6399720056,6
EMP01590,Siya Zachariah,60,Male,IT,Software Engineer,Diploma,30835,31,Delhi,4,Yes,5,1,3,3,30,9,18,12,21,3,5,No,Not Provided,09-04-2022,miraanbrar@yahoo.com,3733757783,9
EMP01591,Aarush Doshi,51,Other,Marketing,Content Strategist,Masters,85293,24,Bangalore,35,Yes,3,1,3,5,34,1,14,1,21,1,1,No,Not Provided,17-07-2019,amanivora@gmail.com,2922544990,6
EMP01592,Aarna Barman,38,Female,Marketing,Marketing Manager,Diploma,98933,10,Chennai,25,No,4,5,5,5,19,6,25,10,23,5,1,No,Not Provided,14-12-2019,sakshambava@solanki.info,3425263217,8
EMP01593,Mahika Buch,41,Male,Finance,Financial Analyst,Masters,77217,14,Kolkata,28,No,3,5,3,4,51,0,25,7,24,1,1,No,Not Provided,01-07-2021,aarush46@hotmail.com,7497863331,1
EMP01594,Biju Sarna,40,Female,Customer Support,Support Executive,MBA,139777,19,Delhi,13,No,5,3,1,3,19,6,25,15,5,4,1,No,Not Provided,08-11-2016,emir52@hotmail.com,9692223853,9
EMP01595,Kiaan Viswanathan,52,Male,Marketing,SEO Specialist,Masters,56748,27,Noida,33,Yes,5,3,1,2,48,1,16,8,25,3,1,No,Not Provided,04-03-2024,qmandal@mangal.com,6042069738,7
EMP01596,Rania Soman,26,Female,Sales,Business Development Associate,MBA,137094,6,Chennai,14,No,3,5,2,2,67,6,14,4,22,4,5,No,Not Provided,30-07-2020,gsahni@yahoo.com,8015631183,9
EMP01597,Indranil Raman,33,Male,Customer Support,Support Executive,Bachelors,159732,6,Noida,37,Yes,2,1,4,2,47,3,16,5,12,2,4,No,Not Provided,13-06-2025,advikamallick@khare.com,938551149,11
EMP01598,Krish Kalita,54,Female,Finance,Accountant,Diploma,140691,26,Noida,30,Yes,3,4,2,5,28,9,21,14,1,4,2,No,Not Provided,05-05-2021,fmallick@varma-kunda.info,739958117,12
EMP01599,Shanaya Hans,27,Female,HR,HR Manager,Masters,53251,4,Chennai,19,No,2,5,4,4,52,6,24,6,11,1,2,No,Not Provided,06-03-2020,ira90@yahoo.com,3725012604,5
EMP01600,Hazel Kanda,56,Male,Operations,Supply Chain Analyst,MBA,55970,31,Bangalore,5,Yes,3,5,1,4,44,6,13,4,11,4,4,No,Not Provided,15-09-2021,neysa49@hotmail.com,9515941986,9
EMP01601,Badal Rana,54,Female,Marketing,Content Strategist,Bachelors,167812,27,Hyderabad,34,Yes,5,5,1,4,66,4,8,10,9,4,1,No,Not Provided,04-05-2025,Not Generated,1231931451,10
EMP01602,Zeeshan Andra,57,Female,Customer Support,Customer Success Manager,Bachelors,68047,32,Delhi,19,Yes,2,1,1,4,47,5,23,3,10,2,4,No,Not Provided,30-01-2021,fagarwal@chaudhuri.com,929478245,12
EMP01603,Hansh Batra,23,Female,HR,Recruiter,Masters,133085,0,Mumbai,14,No,5,5,4,1,30,0,1,8,19,4,5,No,Not Provided,21-10-2022,koshysana@hotmail.com,9185129032,7
EMP01604,Shray Chada,25,Other,Marketing,SEO Specialist,MBA,122559,0,Chennai,18,No,4,2,4,5,67,0,4,7,25,4,3,No,Not Provided,13-04-2026,zkumer@agrawal.biz,3877883239,8
EMP01605,Sara Salvi,31,Other,HR,Recruiter,MBA,117141,3,Noida,31,No,1,3,3,2,54,9,14,12,12,1,5,No,Not Provided,01-04-2022,bhattirhea@chahal.com,1301528868,10
EMP01606,Misha Shankar,51,Female,Operations,Supply Chain Analyst,Bachelors,172920,29,Chennai,12,Yes,4,5,2,5,70,4,21,2,5,4,3,No,Not Provided,23-01-2019,vardaniya58@yohannan-dani.net,9317385312,7
EMP01607,Samar Ghosh,42,Female,IT,BI Developer,Diploma,65631,20,Noida,33,Yes,2,5,4,4,33,7,23,14,24,4,4,Yes,"Poor Work Life Balance, Overtime, High Stress",24-04-2024,rmannan@dara.com,6408027077,13
EMP01608,Fateh Ratti,51,Other,Customer Support,Support Executive,Diploma,104634.8542,24,Delhi,39,Yes,1,4,2,1,24,10,22,15,18,2,4,Yes,"Poor Work Life Balance, Overtime, Manager Issues",01-04-2023,jvarghese@johal.net,803369274,14
EMP01609,Samarth Varkey,36,Other,HR,HR Executive,Bachelors,134584,12,Bangalore,28,Yes,5,5,1,4,15,2,3,13,25,4,1,No,Not Provided,01-09-2023,jayan34@buch.info,1528942454,12
EMP01610,Hansh Dhawan,24,Male,HR,HR Manager,Masters,163295,0,Delhi,16,Yes,1,5,4,3,57,4,12,5,17,3,3,No,Not Provided,12-04-2022,ivan14@yahoo.com,6834982564,5
EMP01611,Zain Bhandari,55,Female,Operations,Operations Executive,MBA,57230,31,Mumbai,9,Yes,3,1,3,2,37,1,4,9,6,2,3,No,Not Provided,16-02-2017,stuvan49@chokshi.com,322991190,9
EMP01612,Miraya Gera,31,Male,Finance,Finance Manager,Bachelors,95699,6,Hyderabad,11,No,1,4,5,1,53,2,14,14,12,4,5,No,Not Provided,18-03-2024,bhardwajanay@gmail.com,9467970877,10
EMP01613,Kartik Kara,27,Female,HR,Recruiter,MBA,147144,0,Bangalore,32,No,1,2,5,1,47,3,18,12,12,5,5,Yes,"Poor Work Life Balance, Low Job Satisfaction, Manager Issues",21-10-2020,xsidhu@rama-tara.biz,2340652134,14
EMP01614,Keya Ravi,33,Male,HR,Recruiter,MBA,159556,11,Pune,36,No,5,5,1,2,35,10,24,11,17,4,5,No,Not Provided,11-12-2018,akhurana@lata.com,8725524848,12
EMP01615,Rati Wadhwa,41,Male,Operations,Operations Executive,Diploma,102936.097,12,Hyderabad,18,No,4,2,1,1,21,7,18,6,8,2,1,No,Not Provided,15-10-2019,tarini37@hotmail.com,8653357906,9
EMP01616,Anika Rajan,44,Other,Customer Support,Support Executive,Bachelors,106249,15,Hyderabad,15,No,2,3,1,5,68,9,10,12,13,3,1,No,Not Provided,03-09-2024,vkannan@yahoo.com,1043738193,9
EMP01617,Diya Kunda,32,Male,Sales,Sales Manager,MBA,124155,10,Mumbai,4,Yes,2,2,5,4,75,10,6,3,9,4,5,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",06-11-2017,dayalsiya@hotmail.com,3266447690,13
EMP01618,Mahika Sabharwal,22,Female,HR,HR Manager,Masters,66500,0,Mumbai,21,No,2,4,2,2,15,1,15,3,7,1,4,No,Not Provided,21-03-2025,chiragkalla@hotmail.com,3092844590,7
EMP01619,Reyansh Lad,39,Female,Finance,Accountant,Masters,125872,15,Hyderabad,40,Yes,4,5,4,5,30,1,19,1,25,4,3,No,Not Provided,07-04-2024,kondasamarth@yahoo.com,6963138011,6
EMP01620,Anay Madan,51,Female,Finance,Accountant,Masters,155554,26,Kolkata,32,No,2,5,2,1,22,0,4,2,9,3,2,No,Not Provided,24-10-2018,gokul83@gara.biz,3409829085,10
EMP01621,Advika Krishna,25,Female,HR,Recruiter,Bachelors,48631,4,Hyderabad,18,No,1,5,4,1,55,9,7,4,15,2,5,No,Not Provided,29-03-2018,sarmaalisha@hotmail.com,4754939381,7
EMP01622,Kismat Yogi,37,Other,IT,Software Engineer,MBA,87305,10,Kolkata,14,Yes,1,4,2,4,35,7,24,1,9,1,5,No,Not Provided,28-04-2021,shaan97@arya.com,9084562868,9
EMP01623,Vivaan Gour,28,Female,Marketing,SEO Specialist,Masters,147153,0,Mumbai,29,Yes,1,5,3,5,8,4,23,9,12,1,2,No,Not Provided,12-03-2023,kandabhavin@dyal.net,6292004729,6
EMP01624,Dhruv Tandon,24,Other,IT,SEO Specialist,MBA,113903,0,Hyderabad,12,No,5,5,4,1,74,4,23,14,5,1,1,No,Not Provided,19-08-2017,bandidiya@verma.org,4015332311,4
EMP01625,Samaira Chhabra,56,Female,IT,System Admin,Diploma,45940,26,Chennai,23,No,3,1,3,4,59,8,14,9,5,2,1,No,Not Provided,13-02-2025,cbalan@yahoo.com,7420451517,5
EMP01626,Madhup Thakkar,24,Male,Sales,Sales Manager,MBA,135005,3,Noida,11,No,3,2,4,2,8,6,21,5,2,4,2,No,Not Provided,16-07-2018,miraya06@chana.com,9016665858,10
EMP01627,Miraan Kara,56,Other,Sales,Business Development Associate,Diploma,59612,34,Hyderabad,28,No,3,2,3,1,10,1,19,7,8,4,1,No,Not Provided,17-05-2019,samarthwali@mander.biz,1003147563,9
EMP01628,Rania Rajagopal,28,Male,HR,HR Manager,Bachelors,172778,0,Pune,22,No,5,1,1,5,36,0,3,12,20,4,1,No,Not Provided,23-08-2019,korpalyashvi@lata.com,870494254,12
EMP01629,Devansh Sibal,60,Female,HR,HR Manager,Masters,78945,30,Pune,10,No,3,1,3,4,11,5,8,1,8,4,3,No,Not Provided,10-03-2020,sumer44@ahuja-bora.com,9024518987,8
EMP01630,Manjari Dhillon,21,Male,Customer Support,Customer Success Manager,MBA,98611,0,Mumbai,9,No,4,2,3,4,30,4,21,11,12,4,3,No,Not Provided,22-11-2024,psen@hotmail.com,2281360973,8
EMP01631,Aaryahi Dyal,41,Male,IT,Software Engineer,Masters,163383,17,Pune,8,Yes,1,1,5,1,19,10,16,14,9,1,1,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",28-06-2021,dchana@yahoo.com,7089947188,14
EMP01632,Eva Ray,24,Male,Not assigned,Finance Manager,Diploma,93858,4,Mumbai,14,No,5,2,5,3,53,9,2,2,18,2,2,No,Not Provided,06-02-2022,ela30@varma-sundaram.org,6574678588,7
EMP01633,Rasha Shah,47,Female,Sales,Sales Executive,Bachelors,77269,26,Chennai,7,Yes,2,5,2,3,40,5,12,15,3,2,1,No,Not Provided,25-12-2022,ashankar@halder.com,7893064102,11
EMP01634,Nitara Khalsa,60,Other,Customer Support,Customer Success Manager,Masters,176773,37,Mumbai,10,Yes,5,4,5,4,39,10,25,4,2,4,4,No,Not Provided,01-05-2018,lalaadira@hotmail.com,7444668515,7
EMP01635,Yuvaan Kant,59,Other,Sales,Business Development Associate,Bachelors,155498,35,Chennai,32,No,5,3,5,3,9,4,19,3,15,4,2,No,Not Provided,02-11-2020,ttella@gmail.com,5732235778,4
EMP01636,Taimur Bobal,60,Male,Operations,Operations Executive,Diploma,68944,36,Hyderabad,1,Yes,1,3,4,1,1,2,9,5,10,5,5,No,Not Provided,14-10-2024,gopalbaiju@yahoo.com,8710566608,10
EMP01637,Zaina Rajan,39,Male,IT,Data Analyst,Diploma,145431,16,Noida,5,No,3,5,2,5,17,1,5,1,2,2,5,No,Not Provided,18-12-2020,nehmat88@shankar.com,930231229,4
EMP01638,Lakshay Raval,25,Male,HR,HR Manager,MBA,152589,0,Kolkata,36,No,3,1,2,4,41,4,6,4,1,5,4,No,Not Provided,17-11-2024,vaibhavraja@gmail.com,2551593178,9
EMP01639,Raghav Vohra,59,Male,Operations,Supply Chain Analyst,MBA,115983,33,Hyderabad,28,No,2,3,5,4,18,4,4,14,17,4,2,No,Not Provided,26-05-2019,lsubramanian@hotmail.com,7063027678,11
EMP01640,Hunar De,55,Female,Marketing,Marketing Manager,Bachelors,43693,29,Hyderabad,27,Yes,5,3,4,1,15,9,8,5,0,2,1,No,Not Provided,26-04-2019,dinadvik@gmail.com,732968740,7
EMP01641,Uthkarsh Korpal,23,Female,Finance,Accountant,Masters,169737,0,Mumbai,20,Yes,2,1,2,5,53,9,17,13,14,5,4,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",08-05-2021,atalwar@yahoo.com,1557132350,17
EMP01642,Zara Shankar,59,Female,IT,BI Developer,Bachelors,89973,35,Bangalore,18,Yes,4,2,1,3,46,6,24,6,16,3,4,No,Not Provided,23-11-2024,gandhitrisha@hotmail.com,6676083130,9
EMP01643,Divij Sridhar,59,Other,Sales,Sales Executive,Bachelors,156442,38,Hyderabad,17,Yes,4,5,2,5,67,5,18,12,4,3,2,No,Not Provided,19-12-2024,hiranmandal@brar.com,6329159862,8
EMP01644,Charvi Chaudhari,32,Female,Operations,Operations Executive,Diploma,60978,3,Chennai,13,No,1,3,2,3,10,9,15,7,13,3,1,No,Not Provided,28-06-2022,aarna15@gmail.com,1771611405,7
EMP01645,Heer Bandi,46,Male,Marketing,Marketing Manager,Masters,118418,17,Mumbai,6,Yes,5,1,5,5,4,5,3,6,4,1,3,No,Not Provided,02-12-2020,uhanda@amble-reddy.net,5584531839,9
EMP01646,Shayak Garde,31,Male,Sales,Sales Manager,Bachelors,178181,5,Delhi,36,Yes,4,5,1,1,55,2,21,7,6,5,3,No,Not Provided,21-05-2020,alisha20@hotmail.com,5502899028,10
EMP01647,Aarush Reddy,37,Other,Finance,Accountant,Diploma,42017,17,Noida,29,No,2,1,3,3,14,8,7,2,14,2,5,No,Not Provided,13-09-2022,biswasojas@gmail.com,6749861586,9
EMP01648,Amani Kumer,34,Male,Sales,Sales Executive,Bachelors,94081,7,Noida,31,Yes,1,5,3,4,15,1,4,11,22,1,4,No,Not Provided,22-11-2025,sahotahimmat@yahoo.com,7399512443,10
EMP01649,Onkar Joshi,25,Other,Customer Support,Support Executive,Diploma,31252,3,Chennai,23,Yes,2,2,4,4,36,8,9,2,3,4,2,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",14-11-2023,Not Generated,9524902573,13
EMP01650,Azad Kunda,33,Other,Marketing,Content Strategist,Diploma,125896,13,Noida,33,No,3,1,4,2,16,10,10,1,18,4,3,No,Not Provided,01-11-2022,anika07@yahoo.com,7848646989,11
EMP01651,Riaan Anand,44,Female,Finance,Accountant,Bachelors,119478,21,Mumbai,36,No,4,2,2,3,60,7,15,5,4,3,2,No,Not Provided,28-11-2022,raghavdin@bhavsar-koshy.org,4524982737,8
EMP01652,Faiyaz Walia,38,Female,Marketing,Marketing Manager,Bachelors,51935,16,Kolkata,11,Yes,3,1,5,5,55,5,5,2,16,3,1,No,Not Provided,13-11-2021,heer40@keer.com,7147098191,9
EMP01653,Anaya Saxena,46,Other,IT,Data Analyst,MBA,169485,22,Kolkata,6,No,1,4,2,4,17,9,10,7,4,5,5,No,Not Provided,24-05-2021,dsanghvi@kumar-bali.info,5114631446,10
EMP01654,Tejas Bath,52,Male,Marketing,Marketing Manager,MBA,163364,24,Delhi,36,Yes,5,2,5,4,62,4,25,4,8,5,1,No,Not Provided,01-03-2023,samraaaina@babu-varughese.com,2777544498,9
EMP01655,Lavanya Ganesh,50,Other,HR,HR Executive,Bachelors,94944,27,Mumbai,23,Yes,2,4,1,1,55,7,21,9,0,3,3,No,Not Provided,06-02-2018,frajagopal@gmail.com,5865090015,11
EMP01656,Nakul Rana,37,Other,Not assigned,Sales Executive,Masters,37139,10,Chennai,25,No,1,2,3,4,61,1,11,5,6,2,5,No,Not Provided,26-12-2022,mviswanathan@hotmail.com,3484818124,7
EMP01657,Shlok Talwar,45,Female,Customer Support,Customer Success Manager,MBA,51929,21,Pune,28,No,4,3,1,3,69,0,6,1,23,4,1,No,Not Provided,15-01-2024,hvarghese@yahoo.com,6864444779,6
EMP01658,Anaya Banerjee,36,Female,Finance,Financial Analyst,Diploma,164306,7,Delhi,13,Yes,1,4,2,1,63,4,9,13,3,3,4,No,Not Provided,21-02-2022,faiyaz66@gmail.com,1888933941,11
EMP01659,Charvi Anand,31,Female,Finance,Financial Analyst,Masters,153017,9,Kolkata,35,Yes,1,2,5,3,35,4,10,3,21,5,5,No,Not Provided,01-04-2025,agarwalakarsh@kar.com,8217136838,12
EMP01660,Lakshay Sama,25,Female,IT,System Admin,MBA,37437,0,Mumbai,32,No,2,4,4,4,35,1,11,12,15,2,3,No,Not Provided,10-11-2021,ebhalla@hotmail.com,5281264683,6
EMP01661,Jiya Jha,46,Female,Finance,Accountant,Bachelors,41765,23,Chennai,25,No,5,4,3,2,43,1,17,7,0,5,2,No,Not Provided,19-02-2017,dhaliwalishaan@yahoo.com,9482711610,6
EMP01662,Fateh Dass,31,Other,Finance,Business Development Associate,MBA,133241,1,Bangalore,26,No,2,1,5,4,52,6,9,5,12,1,2,No,Not Provided,16-12-2024,fateh36@hotmail.com,3711571823,9
EMP01663,Nitya Ramakrishnan,45,Female,Operations,Operations Executive,Bachelors,74101,18,Kolkata,26,Yes,2,5,1,4,14,0,10,8,16,2,4,No,Not Provided,22-10-2016,abram90@thaker.com,1561469058,8
EMP01664,Ishita Edwin,36,Male,Sales,Business Development Associate,Masters,111855,12,Hyderabad,26,No,1,3,1,1,7,10,24,1,7,5,2,Yes,"Poor Work Life Balance, Manager Issues, High Stress",16-05-2016,uthkarshmann@samra.net,4682598596,13
EMP01665,Aaina Sandhu,22,Other,HR,HR Executive,MBA,106855,0,Bangalore,28,No,1,4,3,5,35,3,16,2,22,2,1,No,Not Provided,26-12-2025,dharmajanmanne@bora-lad.biz,9672839543,4
EMP01666,Yashvi Doctor,45,Female,IT,BI Developer,Diploma,156710,24,Delhi,26,No,3,5,2,5,30,8,12,3,3,4,4,No,Not Provided,03-05-2024,ylal@shukla.com,4130424435,8
EMP01667,Riaan Bose,41,Other,Sales,Business Development Associate,Masters,53466,12,Chennai,22,Yes,5,4,4,2,52,5,3,13,6,4,3,Yes,"Overtime, Manager Issues, High Stress",01-10-2024,devansh94@lad.com,7066677326,13
EMP01668,Eshani Iyer,24,Other,Operations,Supply Chain Analyst,Bachelors,147837,0,Mumbai,19,No,2,1,2,1,53,9,25,8,12,2,3,No,Not Provided,11-05-2019,piyaray@thakkar.com,9169098753,12
EMP01669,Kanav Mann,30,Female,Customer Support,Support Executive,Bachelors,106401,0,Kolkata,40,No,5,1,2,1,77,6,10,6,5,3,1,No,Not Provided,04-10-2020,thamanheer@kaur.com,997206282,10
EMP01670,Pranay Krishna,59,Other,Customer Support,Support Executive,MBA,73457,31,Bangalore,38,Yes,1,3,5,5,60,5,9,2,21,4,5,No,Not Provided,20-02-2024,Not Generated,3826709732,11
EMP01671,Veer Konda,54,Female,Finance,Accountant,Bachelors,56361,28,Bangalore,15,No,5,5,1,5,43,5,14,15,4,5,3,No,Not Provided,31-07-2022,samarjha@tiwari.com,4859981443,9
EMP01672,Adira Chana,40,Male,HR,HR Executive,Bachelors,25837,20,Pune,29,Yes,3,4,5,5,53,0,2,9,1,1,2,No,Not Provided,09-09-2024,kimaya22@hotmail.com,9281736334,5
EMP01673,Yuvaan Jha,54,Female,Sales,Sales Executive,Masters,169560,33,Noida,3,Yes,1,4,2,4,33,10,12,7,4,1,3,No,Not Provided,17-03-2022,asani@yahoo.com,6236080853,9
EMP01674,Nehmat Raju,52,Male,Sales,Business Development Associate,Diploma,159414,25,Bangalore,22,No,1,1,1,3,40,4,1,8,20,2,1,No,Not Provided,05-10-2020,anahigarde@yahoo.com,1913425382,10
EMP01675,Urvi Singhal,23,Male,Operations,Supply Chain Analyst,MBA,26794,3,Kolkata,4,No,4,4,4,1,6,8,5,12,12,3,3,No,Not Provided,02-12-2017,ganesaneva@saraf.com,8080784829,8
EMP01676,Shanaya Aggarwal,31,Female,HR,HR Executive,MBA,74490,9,Mumbai,27,Yes,3,3,2,2,17,7,22,2,1,4,4,No,Not Provided,22-05-2022,alisha95@gmail.com,37778330,12
EMP01677,Zara Bumb,46,Male,IT,System Admin,Diploma,129330,25,Noida,35,No,1,5,2,2,51,7,13,9,11,3,4,No,Not Provided,06-01-2024,qsant@yahoo.com,4124793236,10
EMP01678,Nirvi Kalita,27,Other,Sales,Sales Executive,Diploma,99949,0,Hyderabad,29,Yes,1,3,2,2,27,1,3,15,25,3,5,Yes,"Poor Work Life Balance, Overtime, Manager Issues",16-03-2018,anahi18@dhawan.info,5824822199,14
EMP01679,Adira Sant,34,Other,Sales,Sales Executive,Diploma,153925,7,Chennai,27,No,1,2,1,5,19,10,0,7,23,4,5,Yes,"Poor Work Life Balance, Low Job Satisfaction, High Stress",07-12-2016,fatehchaudhari@gmail.com,491605540,16
EMP01680,Rhea Dora,42,Other,HR,HR Executive,Diploma,29843,14,Noida,17,No,5,4,1,2,44,3,17,12,3,3,1,No,Not Provided,23-06-2019,kandaraghav@yahoo.com,8769354793,6
EMP01681,Devansh Ratti,29,Male,Operations,Supply Chain Analyst,MBA,75974,4,Pune,1,Yes,4,3,5,4,14,3,11,7,3,3,4,No,Not Provided,07-08-2023,ekata@yahoo.com,8690491929,2
EMP01682,Misha Dutt,57,Other,Marketing,Marketing Manager,Bachelors,159833,37,Pune,12,No,4,1,4,5,14,2,22,3,23,2,4,No,Not Provided,24-09-2017,siyavarughese@sangha.info,7439565103,3
EMP01683,Shaan Ravel,22,Female,IT,BI Developer,Masters,114932,0,Bangalore,24,Yes,2,2,5,3,4,0,9,4,4,5,2,No,Not Provided,10-04-2022,ctandon@gmail.com,3265684460,11
EMP01684,Lavanya Dash,39,Female,Customer Support,Support Executive,Diploma,45515,18,Delhi,19,No,3,3,4,3,60,0,23,1,14,1,3,No,Not Provided,12-03-2018,umanggole@gmail.com,9167962240,0
EMP01685,Onkar Kaur,59,Male,IT,Software Engineer,Bachelors,29351,30,Mumbai,28,No,4,1,3,3,37,1,25,13,11,5,4,No,Not Provided,04-07-2025,madhav08@shetty-thakur.com,7961862997,9
EMP01686,Samarth Kala,23,Other,IT,Data Analyst,MBA,113445,0,Chennai,34,Yes,1,2,4,2,42,6,15,15,24,5,1,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",12-04-2020,vidur17@yahoo.com,1570503750,18
EMP01687,Ahana  Sharma,52,Male,Finance,Finance Manager,Bachelors,67165,25,Chennai,21,No,2,1,1,1,25,5,22,12,10,5,5,Yes,"Poor Work Life Balance, Low Job Satisfaction, Manager Issues",26-12-2021,wbuch@khatri.com,5840637631,17
EMP01688,Vritika Zacharia,38,Female,Finance,Accountant,Diploma,84839,9,Hyderabad,3,Yes,2,3,2,4,10,0,10,10,19,3,5,No,Not Provided,02-04-2020,daliatiya@manne-bedi.net,5299233380,9
EMP01689,Nitya Korpal,60,Male,Marketing,Content Strategist,Diploma,82704,33,Delhi,23,Yes,3,3,2,2,71,1,23,6,10,4,2,No,Not Provided,15-01-2026,shuklavidur@gmail.com,5249987249,9
EMP01690,Hunar Atwal,38,Female,Sales,Sales Manager,MBA,131940,18,Hyderabad,11,No,5,5,2,5,43,6,0,10,22,3,5,No,Not Provided,31-05-2023,darshitgola@gmail.com,1166892437,8
EMP01691,Mannat Kapur,38,Male,Sales,Sales Manager,Masters,51214,12,Pune,24,Yes,5,3,3,1,2,8,2,9,4,4,2,No,Not Provided,03-12-2020,chokshiadvik@yahoo.com,1169033877,11
EMP01692,Shamik Dada,27,Female,IT,System Admin,MBA,37365,7,Mumbai,3,No,3,5,4,1,48,4,17,6,7,5,3,No,Not Provided,09-12-2019,samamadhup@mannan-suri.com,9119502476,5
EMP01693,Lagan Bhavsar,23,Male,IT,BI Developer,Bachelors,39690,2,Pune,29,No,4,2,4,1,11,4,25,5,18,4,4,No,Not Provided,29-07-2016,deshpandedishani@ganesan.com,3603628150,9
EMP01694,Prerak Arora,44,Other,IT,Data Analyst,MBA,70787,14,Noida,18,Yes,3,2,2,2,23,5,15,9,20,1,2,No,Not Provided,21-12-2024,sanghvineysa@hotmail.com,4761966578,11
